321,25
322,33
323,33
324,33
325,33
326,33
327,33
328,33
329,27
330,27
331,28
332,27
333,28
334,27
335,27
336,28
337,27
338,27
339,27
340,27
341,27
342,27
343,27
344,27
345,27
346,27
347,27
348,27
349,27
350,27
351,27
352,27
353,27
354,27
355,27
356,27
357,47
358,47
359,47
360,47
361,47
362,47
363,47
364,47
365,47
366,47
367,47
368,29
369,29
370,29
371,39
372,24
373,37
374,37
375,37
376,61
377,37
378,37
379,37
380,37
381,37
382,37
383,37
384,37
385,37
386,37
387,50
388,52
389,52
390,52
391,55
392,55
393,55
394,16
395,16
396,49
397,49
398,49
399,49
400,49
401,49
402,49
403,33
404,45
405,45
406,54
407,45
408,45
409,45
410,46
411,45
412,45
413,45
414,45
415,45
416,45
417,45
418,45
419,45
420,45
421,56
422,56
423,56
424,56
425,56
426,56
427,56
428,56
429,28
430,25
431,25
432,26
433,25
434,25
435,25
436,26
437,25
438,25
439,25
440,25
441,25
442,25
443,25
444,27
445,27
446,27
447,53
448,56
449,43
450,43
451,43
452,57
453,57
454,57
455,5
456,29
457,27
458,29
459,27
460,27
461,27
462,27
463,28
464,29
465,27
466,29
467,29
468,27
469,27
470,27
471,27
472,28
473,27
474,27
475,27
476,28
477,29
478,28
479,27
480,29
481,27
482,27
483,27
484,27
485,28
486,32
487,14
488,15
489,55
490,57
491,57
492,57
493,57
494,57
495,57
496,57
497,57
498,33
499,37
500,37
501,37
502,37
503,37
504,37
505,37
506,37
507,37
508,37
509,39
510,38
511,37
512,37
513,37
514,37
515,37
516,37
517,37
518,37
519,37
520,37
521,37
522,37
523,37
524,38
525,37
526,37
527,37
528,37
529,37
530,39
531,37
532,37
533,37
534,37
535,37
536,37
537,37
538,37
539,37
540,37
541,37
542,37
543,37
544,37
545,37
546,37
547,37
548,37
549,37
550,37
551,39
552,37
553,39
554,37
555,37
556,37
557,37
558,37
559,37
560,37
561,37
562,39
563,37
564,38
565,37
566,37
567,39
568,37
569,37
570,37
571,37
572,37
573,37
574,37
575,37
576,40
577,40
578,22
579,44
580,44
581,44
582,44
583,44
584,44
585,44
586,44
587,44
588,44
589,44
590,44
591,44
592,58
593,58
594,58
595,60
596,58
597,58
598,58
599,58
600,60
601,58
602,43
603,43
604,47
605,47
606,47
607,47
608,47
609,47
610,47
611,47
612,47
613,47
614,47
615,47
616,47
617,47
618,47
619,47
620,47
621,47
622,47
623,47
624,40
625,16
626,57
627,36
628,36
629,36
630,36
631,36
632,36
633,36
634,48
635,47
636,49
637,49
638,49
639,49
640,49
641,49
642,49
643,49
644,49
645,49
646,49
647,49
648,49
649,49
650,49
651,49
652,49
653,49
654,49
655,49
656,49
657,49
658,49
659,49
660,49
661,49
662,49
663,49
664,49
665,49
666,49
667,49
668,49
669,49
670,49
671,49
672,49
673,49
674,49
675,49
676,49
677,49
678,49
679,49
680,49
681,49
682,49
683,49
684,49
685,49
686,49
687,49
688,34
689,49
690,49
691,49
692,49
693,49
694,49
695,49
696,49
697,49
698,49
699,49
700,49
701,49
702,49
703,49
704,49
705,49
706,49
707,49
708,49
709,49
710,44
711,47
712,47
713,47
714,47
715,47
716,47
717,47
718,47
719,47
720,39
721,39
722,39
723,39
724,39
725,39
726,39
727,39
728,39
729,39
730,39
731,39
732,39
733,39
734,39
735,61
736,61
737,61
738,61
739,61
740,61
741,61
742,61
743,61
744,61
745,63
746,63
747,62
748,63
749,63
750,43
751,43
752,43
753,43
754,43
755,43
756,43
757,43
758,43
759,43
760,36
761,36
762,36
763,36
764,49
765,36
766,36
767,35
768,36
769,36
770,36
771,36
772,36
773,36
774,36
775,36
776,36
777,36
778,11
779,11
780,11
781,11
782,11
783,11
784,11
785,11
786,11
787,11
788,11
789,11
790,11
791,11
792,11
793,11
794,11
795,11
796,11
797,11
798,11
799,11
800,57
801,44
802,53
803,54
804,54
805,54
806,54
807,54
808,54
809,54
810,53
811,54
812,54
813,54
814,53
815,54
816,54
817,54
818,53
819,54
820,53
821,54
822,54
823,54
824,53
825,54
826,53
827,53
828,53
829,54
830,54
831,54
832,54
833,54
834,54
835,54
836,54
837,53
838,54
839,54
840,54
841,54
842,54
843,54
844,54
845,54
846,54
847,29
848,54
849,54
850,54
851,53
852,54
853,50
854,54
855,54
856,54
857,54
858,54
859,36
860,54
861,54
862,35
863,54
864,54
865,54
866,54
867,54
868,54
869,54
870,54
871,54
872,54
873,53
874,54
875,54
876,54
877,54
878,54
879,54
880,43
881,43
882,43
883,43
884,43
885,43
886,61
887,61
888,39
889,61
890,61
891,61
892,61
893,61
894,61
895,61
896,61
897,61
898,61
899,61
900,61
901,61
902,61
903,61
904,61
905,61
906,61
907,61
908,61
909,61
910,61
911,61
912,61
913,61
914,61
915,61
916,11
917,33
918,33
919,47
920,47
921,47
922,47
923,47
924,47
925,47
926,47
927,47
928,47
929,47
930,47
931,47
932,47
933,47
934,47
935,47
936,47
937,33
938,6
939,6
940,6
941,6
942,6
943,6
944,52
945,52
946,52
947,52
948,52
949,52
950,52
951,52
952,52
953,52
954,52
955,52
956,52
957,52
958,52
959,52
960,52
961,52
962,52
963,52
964,52
965,52
966,52
967,52
968,52
969,52
970,52
971,52
972,52
973,52
974,52
975,52
976,52
977,52
978,52
979,52
980,52
981,52
982,52
983,52
984,52
985,52
986,52
987,52
988,52
989,37
990,37
991,37
992,37
993,37
994,37
995,37
996,37
997,37
998,37
999,37
1000,37
1001,37
1002,37
1003,37
1004,37
1005,37
1006,37
1007,37
1008,33
1009,23
1010,23
1011,23
1012,28
1013,28
1014,28
1015,28
1016,28
1017,16
1018,64
1019,64
1020,64
1021,64
1022,64
1023,64
1024,64
1025,64
1026,64
1027,64
1028,64
1029,64
1030,64
1031,64
1032,64
1033,64
1034,64
1035,64
1036,64
1037,64
1038,64
1039,64
1040,64
1041,64
1042,64
1043,64
1044,64
1045,64
1046,64
1047,64
1048,64
1049,64
1050,16
1051,16
1052,16
1053,16
1054,44
1055,44
1056,44
1057,44
1058,44
1059,44
1060,44
1061,44
1062,28
1063,28
1064,28
1065,28
1066,1
1067,1
1068,1
1069,1
1070,1
1071,1
1072,1
1073,1
1074,1
1075,25
1076,25
1077,25
1078,25
1079,25
1080,25
1081,25
1082,25
1083,21
1084,21
1085,22
1086,21
1087,49
1088,64
1089,63
1090,63
1091,63
1092,63
1093,63
1094,40
1095,40
1096,40
1097,40
1098,40
1099,40
1100,40
1101,40
1102,40
1103,40
1104,40
1105,40
1106,40
1107,40
1108,40
1109,40
1110,40
1111,40
1112,40
1113,40
1114,40
1115,40
1116,40
1117,40
1118,40
1119,40
1120,16
1121,25
1122,25
1123,25
1124,25
1125,25
1126,25
1127,25
1128,25
1129,25
1130,25
1131,26
1132,25
1133,25
1134,25
1135,25
1136,25
1137,25
1138,25
1139,25
1140,25
1141,25
1142,25
1143,25
1144,25
1145,25
1146,25
1147,25
1148,25
1149,25
1150,25
1151,25
1152,25
1153,25
1154,25
1155,25
1156,25
1157,25
1158,25
1159,25
1160,25
1161,25
1162,25
1163,25
1164,25
1165,25
1166,26
1167,25
1168,25
1169,53
1170,53
1171,53
1172,53
1173,53
1174,53
1175,53
1176,53
1177,53
1178,53
1179,53
1180,53
1181,53
1182,53
1183,53
1184,53
1185,53
1186,53
1187,53
1188,53
1189,53
1190,53
1191,53
1192,53
1193,53
1194,53
1195,53
1196,53
1197,53
1198,53
1199,53
1200,53
1201,53
1202,53
1203,53
1204,53
1205,53
1206,53
1207,53
1208,53
1209,53
1210,53
1211,53
1212,53
1213,53
1214,56
1215,53
1216,53
1217,53
1218,53
1219,53
1220,53
1221,53
1222,53
1223,53
1224,53
1225,53
1226,53
1227,53
1228,53
1229,53
1230,53
1231,53
1232,53
1233,53
1234,53
1235,53
1236,53
1237,53
1238,53
1239,53
1240,53
1241,53
1242,53
1243,53
1244,53
1245,53
1246,53
1247,53
1248,53
1249,56
1250,53
1251,53
1252,53
1253,53
1254,53
1255,53
1256,53
1257,53
1258,53
1259,53
1260,53
1261,53
1262,53
1263,53
1264,53
1265,53
1266,53
1267,53
1268,53
1269,53
1270,53
1271,53
1272,53
1273,53
1274,53
1275,53
1276,53
1277,53
1278,53
1279,53
1280,53
1281,53
1282,53
1283,49
1284,49
1285,49
1286,49
1287,49
1288,49
1289,49
1290,50
1291,50
1292,50
1293,50
1294,47
1295,50
1296,12
1297,13
1298,13
1299,14
1300,14
1301,14
1302,13
1303,30
1304,30
1305,30
1306,30
1307,30
1308,34
1309,34
1310,34
1311,34
1312,34
1313,40
1314,34
1315,40
1316,34
1317,34
1318,4
1319,3
1320,3
1321,3
1322,4
1323,3
1324,3
1325,3
1326,3
1327,3
1328,3
1329,3
1330,3
1331,3
1332,4
1333,3
1334,3
1335,3
1336,3
1337,3
1338,48
1339,48
1340,48
1341,48
1342,48
1343,48
1344,48
1345,48
1346,48
1347,48
1348,48
1349,48
1350,48
1351,48
1352,48
1353,43
1354,43
1355,43
1356,43
1357,48
1358,46
1359,33
1360,33
1361,33
1362,33
1363,33
1364,33
1365,33
1366,33
1367,33
1368,33
1369,33
1370,33
1371,59
1372,59
1373,59
1374,59
1375,59
1376,59
1377,59
1378,59
1379,59
1380,59
1381,47
1382,5
1383,5
1384,5
1385,5
1386,5
1387,5
1388,5
1389,5
1390,5
1391,5
1392,5
1393,5
1394,51
1395,47
1396,47
1397,47
1398,47
1399,47
1400,47
1401,18
1402,18
1403,18
1404,18
1405,18
1406,18
1407,18
1408,18
1409,18
1410,18
1411,18
1412,27
1413,8
1414,8
1415,8
1416,43
1417,43
1418,43
1419,43
1420,43
1421,40
1422,40
1423,40
1424,40
1425,40
1426,40
1427,40
1428,40
1429,52
1430,40
1431,40
1432,40
1433,40
1434,40
1435,40
1436,40
1437,52
1438,34
1439,40
1440,40
1441,40
1442,40
1443,40
1444,40
1445,52
1446,40
1447,40
1448,40
1449,40
1450,40
1451,40
1452,40
1453,40
1454,40
1455,52
1456,40
1457,40
1458,52
1459,40
1460,40
1461,40
1462,40
1463,40
1464,38
1465,52
1466,34
1467,40
1468,40
1469,38
1470,40
1471,52
1472,40
1473,40
1474,40
1475,40
1476,40
1477,52
1478,40
1479,40
1480,40
1481,40
1482,56
1483,40
1484,40
1485,40
1486,40
1487,40
1488,40
1489,40
1490,40
1491,40
1492,40
1493,40
1494,40
1495,40
1496,40
1497,52
1498,40
1499,40
1500,40
1501,40
1502,38
1503,38
1504,38
1505,40
1506,40
1507,40
1508,34
1509,40
1510,40
1511,40
1512,40
1513,40
1514,38
1515,40
1516,40
1517,40
1518,40
1519,40
1520,52
1521,40
1522,40
1523,40
1524,40
1525,40
1526,52
1527,40
1528,40
1529,38
1530,40
1531,40
1532,34
1533,40
1534,40
1535,40
1536,40
1537,40
1538,40
1539,40
1540,40
1541,40
1542,40
1543,21
1544,21
1545,21
1546,21
1547,21
1548,21
1549,21
1550,21
1551,21
1552,21
1553,21
1554,21
1555,21
1556,21
1557,21
1558,21
1559,21
1560,21
1561,21
1562,21
1563,21
1564,21
1565,21
1566,21
1567,21
1568,21
1569,21
1570,21
1571,21
1572,21
1573,21
1574,21
1575,21
1576,21
1577,21
1578,22
1579,21
1580,21
1581,21
1582,44
1583,44
1584,44
1585,8
1586,8
1587,8
1588,8
1589,17
1590,8
1591,8
1592,8
1593,8
1594,8
1595,8
1596,8
1597,8
1598,8
1599,8
1600,8
1601,8
1602,8
1603,8
1604,8
1605,8
1606,8
1607,8
1608,8
1609,50
1610,50
1611,50
1612,50
1613,50
1614,59
1615,59
1616,59
1617,59
1618,59
1619,59
1620,59
1621,59
1622,55
1623,55
1624,55
1625,55
1626,55
1627,55
1628,55
1629,55
1630,55
1631,55
1632,55
1633,55
1634,55
1635,56
1636,55
1637,55
1638,47
1639,47
1640,47
1641,52
1642,52
1643,51
1644,51
1645,29
1646,27
1647,27
1648,27
1649,27
1650,27
1651,13
1652,25
1653,25
1654,25
1655,25
1656,25
1657,25
1658,25
1659,25
1660,25
1661,25
1662,25
1663,25
1664,25
1665,25
1666,38
1667,38
1668,38
1669,38
1670,38
1671,38
1672,38
1673,38
1674,38
1675,38
1676,38
1677,38
1678,38
1679,38
1680,38
1681,38
1682,38
1683,38
1684,38
1685,38
1686,38
1687,38
1688,38
1689,38
1690,38
1691,38
1692,38
1693,21
1694,21
1695,21
1696,21
1697,21
1698,21
1699,21
1700,21
1701,21
1702,21
1703,21
1704,39
1705,39
1706,39
1707,40
1708,40
1709,40
1710,40
1711,40
1712,40
1713,40
1714,40
1715,40
1716,40
1717,40
1718,40
1719,40
1720,40
1721,40
1722,52
1723,40
1724,40
1725,56
1726,40
1727,40
1728,40
1729,40
1730,40
1731,40
1732,40
1733,40
1734,40
1735,40
1736,40
1737,56
1738,40
1739,50
1740,40
1741,56
1742,40
1743,40
1744,40
1745,40
1746,40
1747,40
1748,40
1749,40
1750,40
1751,40
1752,40
1753,40
1754,40
1755,40
1756,40
1757,40
1758,40
1759,52
1760,40
1761,40
1762,40
1763,40
1764,40
1765,40
1766,40
1767,40
1768,40
1769,40
1770,40
1771,40
1772,40
1773,40
1774,40
1775,40
1776,40
1777,40
1778,40
1779,40
1780,40
1781,40
1782,40
1783,40
1784,40
1785,40
1786,40
1787,40
1788,40
1789,40
1790,40
1791,40
1792,51
1793,51
1794,51
1795,51
1796,51
1797,51
1798,51
1799,51
1800,51
1801,51
1802,51
1803,51
1804,51
1805,51
1806,51
1807,51
1808,51
1809,51
1810,51
1811,51
1812,51
1813,51
1814,51
1815,51
1816,51
1817,51
1818,51
1819,51
1820,51
1821,51
1822,51
1823,51
1824,51
1825,51
1826,51
1827,51
1828,51
1829,51
1830,51
1831,51
1832,51
1833,51
1834,51
1835,51
1836,51
1837,51
1838,51
1839,51
1840,51
1841,51
1842,51
1843,51
1844,51
1845,51
1846,51
1847,51
1848,51
1849,51
1850,51
1851,49
1852,51
1853,51
1854,51
1855,51
1856,51
1857,51
1858,51
1859,51
1860,51
1861,51
1862,51
1863,51
1864,51
1865,51
1866,51
1867,51
1868,51
1869,51
1870,51
1871,51
1872,51
1873,51
1874,51
1875,51
1876,51
1877,51
1878,51
1879,51
1880,51
1881,51
1882,51
1883,51
1884,51
1885,51
1886,51
1887,51
1888,51
1889,51
1890,51
1891,51
1892,51
1893,51
1894,51
1895,51
1896,51
1897,51
1898,51
1899,51
1900,51
1901,51
1902,41
1903,41
1904,33
1905,33
1906,33
1907,43
1908,5
1909,60
1910,60
1911,60
1912,60
1913,60
1914,60
1915,60
1916,60
1917,60
1918,59
1919,60
1920,41
1921,60
1922,60
1923,60
1924,60
1925,60
1926,60
1927,60
1928,60
1929,60
1930,41
1931,60
1932,60
1933,60
1934,60
1935,60
1936,60
1937,7
1938,7
1939,7
1940,7
1941,7
1942,7
1943,25
1944,26
1945,25
1946,25
1947,26
1948,25
1949,25
1950,25
1951,26
1952,39
1953,10
1954,10
1955,10
1956,18
1957,18
1958,18
1959,18
1960,18
1961,18
1962,18
1963,18
1964,18
1965,18
1966,18
1967,18
1968,18
1969,18
1970,18
1971,18
1972,18
1973,18
1974,18
1975,18
1976,18
1977,18
1978,18
1979,18
1980,18
1981,18
1982,18
1983,18
1984,18
1985,18
1986,18
1987,18
1988,18
1989,18
1990,46
1991,46
1992,33
1993,33
1994,33
1995,34
1996,34
1997,51
1998,51
1999,51
2000,55
2001,55
2002,55
2003,55
2004,55
2005,55
2006,55
2007,55
2008,55
2009,55
2010,63
2011,63
2012,63
2013,63
2014,63
2015,38
2016,38
2017,38
2018,38
2019,38
2020,38
2021,38
2022,38
2023,38
2024,38
2025,38
2026,38
2027,39
2028,38
2029,38
2030,38
2031,38
2032,38
2033,38
2034,38
2035,38
2036,38
2037,38
2038,38
2039,38
2040,38
2041,39
2042,38
2043,38
2044,38
2045,38
2046,38
2047,38
2048,38
2049,38
2050,38
2051,38
2052,38
2053,38
2054,39
2055,38
2056,38
2057,38
2058,38
2059,38
2060,38
2061,38
2062,38
2063,38
2064,38
2065,38
2066,38
2067,38
2068,38
2069,38
2070,38
2071,38
2072,38
2073,38
2074,38
2075,38
2076,38
2077,38
2078,38
2079,38
2080,38
2081,38
2082,39
2083,38
2084,38
2085,38
2086,38
2087,4
2088,4
2089,4
2090,4
2091,4
2092,47
2093,59
2094,59
2095,40
2096,59
2097,59
2098,59
2099,59
2100,59
2101,59
2102,59
2103,39
2104,59
2105,59
2106,59
2107,59
2108,15
2109,30
2110,48
2111,48
2112,48
2113,48
2114,48
2115,48
2116,48
2117,48
2118,48
2119,48
2120,48
2121,48
2122,48
2123,48
2124,48
2125,48
2126,52
2127,52
2128,52
2129,50
2130,50
2131,50
2132,50
2133,34
2134,34
2135,34
2136,34
2137,34
2138,34
2139,43
2140,43
2141,43
2142,43
2143,43
2144,43
2145,43
2146,43
2147,43
2148,43
2149,43
2150,43
2151,43
2152,43
2153,42
2154,43
2155,55
2156,55
2157,55
2158,55
2159,55
2160,55
2161,55
2162,55
2163,55
2164,55
2165,55
2166,55
2167,55
2168,55
2169,55
2170,55
2171,55
2172,55
2173,55
2174,58
2175,58
2176,6
2177,6
2178,6
2179,6
2180,6
2181,61
2182,61
2183,61
2184,61
2185,55
2186,55
2187,55
2188,55
2189,53
2190,18
2191,18
2192,18
2193,18
2194,18
2195,18
2196,18
2197,18
2198,48
2199,48
2200,48
2201,48
2202,48
2203,48
2204,48
2205,48
2206,48
2207,48
2208,48
2209,48
2210,48
2211,48
2212,37
2213,47
2214,47
2215,9
2216,9
2217,9
2218,9
2219,9
2220,9
2221,9
2222,9
2223,63
2224,63
2225,63
2226,63
2227,63
2228,63
2229,63
2230,63
2231,63
2232,63
2233,28
2234,63
2235,63
2236,63
2237,63
2238,63
2239,63
2240,63
2241,63
2242,40
2243,46
2244,53
2245,53
2246,4
2247,4
2248,4
2249,4
2250,34
2251,34
2252,34
2253,34
2254,34
2255,34
2256,34
2257,34
2258,34
2259,34
2260,34
2261,34
2262,34
2263,34
2264,34
2265,34
2266,34
2267,34
2268,34
2269,34
2270,34
2271,34
2272,3
2273,3
2274,3
2275,3
2276,3
2277,1
2278,3
2279,3
2280,3
2281,49
2282,49
2283,49
2284,49
2285,50
2286,44
2287,44
2288,34
2289,34
2290,34
2291,34
2292,34
2293,34
2294,34
2295,34
2296,34
2297,34
2298,34
2299,34
2300,34
2301,34
2302,34
2303,34
2304,34
2305,34
2306,34
2307,47
2308,34
2309,34
2310,34
2311,34
2312,34
2313,34
2314,34
2315,34
2316,34
2317,34
2318,34
2319,34
2320,34
2321,34
2322,34
2323,34
2324,34
2325,34
2326,34
2327,34
2328,34
2329,34
2330,34
2331,34
2332,34
2333,47
2334,34
2335,34
2336,34
2337,34
2338,34
2339,34
2340,34
2341,34
2342,34
2343,34
2344,34
2345,34
2346,34
2347,34
2348,34
2349,34
2350,34
2351,34
2352,34
2353,34
2354,34
2355,34
2356,34
2357,34
2358,34
2359,34
2360,34
2361,34
2362,34
2363,34
2364,34
2365,34
2366,34
2367,34
2368,34
2369,34
2370,34
2371,34
2372,34
2373,34
2374,34
2375,34
2376,34
2377,34
2378,34
2379,34
2380,34
2381,34
2382,34
2383,47
2384,48
2385,16
2386,16
2387,16
2388,16
2389,16
2390,16
2391,16
2392,16
2393,16
2394,16
2395,16
2396,16
2397,16
2398,16
2399,16
2400,16
2401,16
2402,16
2403,16
2404,16
2405,16
2406,16
2407,22
2408,16
2409,16
2410,16
2411,16
2412,16
2413,16
2414,16
2415,16
2416,16
2417,16
2418,15
2419,15
2420,9
2421,9
2422,9
2423,30
2424,30
2425,30
2426,30
2427,30
2428,30
2429,30
2430,30
2431,47
2432,27
2433,27
2434,27
2435,27
2436,27
2437,27
2438,27
2439,27
2440,27
2441,27
2442,27
2443,12
2444,52
2445,52
2446,52
2447,49
2448,52
2449,52
2450,52
2451,52
2452,52
2453,52
2454,52
2455,52
2456,52
2457,52
2458,52
2459,52
2460,52
2461,52
2462,52
2463,52
2464,52
2465,52
2466,52
2467,52
2468,52
2469,52
2470,52
2471,52
2472,52
2473,52
2474,52
2475,52
2476,52
2477,52
2478,52
2479,52
2480,45
2481,45
2482,45
2483,45
2484,45
2485,45
2486,45
2487,45
2488,45
2489,45
2490,45
2491,45
2492,45
2493,45
2494,45
2495,45
2496,45
2497,45
2498,45
2499,45
2500,45
2501,45
2502,45
2503,45
2504,45
2505,45
2506,45
2507,45
2508,45
2509,45
2510,45
2511,45
2512,45
2513,45
2514,45
2515,45
2516,45
2517,45
2518,45
2519,45
2520,50
2521,26
2522,52
2523,52
2524,52
2525,50
2526,52
2527,52
2528,52
2529,52
2530,52
2531,52
2532,52
2533,52
2534,52
2535,52
2536,52
2537,52
2538,52
2539,52
2540,57
2541,57
2542,57
2543,48
2544,48
2545,48
2546,48
2547,48
2548,48
2549,48
2550,48
2551,48
2552,48
2553,48
2554,48
2555,48
2556,48
2557,48
2558,52
2559,52
2560,52
2561,52
2562,9
2563,9
2564,9
2565,9
2566,9
2567,9
2568,9
2569,9
2570,9
2571,9
2572,9
2573,9
2574,9
2575,9
2576,9
2577,9
2578,9
2579,9
2580,9
2581,9
2582,9
2583,9
2584,9
2585,9
2586,9
2587,9
2588,9
2589,9
2590,9
2591,9
2592,9
2593,9
2594,9
2595,9
2596,9
2597,9
2598,9
2599,9
2600,9
2601,9
2602,9
2603,9
2604,9
2605,9
2606,9
2607,9
2608,9
2609,9
2610,9
2611,9
2612,9
2613,9
2614,9
2615,9
2616,9
2617,9
2618,27
2619,27
2620,27
2621,27
2622,12
2623,12
2624,12
2625,12
2626,12
2627,12
2628,12
2629,12
2630,12
2631,12
2632,12
2633,12
2634,12
2635,12
2636,12
2637,12
2638,12
2639,12
2640,12
2641,12
2642,12
2643,29
2644,29
2645,29
2646,29
2647,29
2648,29
2649,29
2650,29
2651,29
2652,29
2653,29
2654,46
2655,41
2656,41
2657,41
2658,41
2659,41
2660,59
2661,59
2662,59
2663,59
2664,59
2665,46
2666,28
2667,29
2668,29
2669,26
2670,26
2671,28
2672,29
2673,26
2674,26
2675,59
2676,56
2677,56
2678,56
2679,56
2680,56
2681,56
2682,12
2683,12
2684,12
2685,12
2686,49
2687,49
2688,49
2689,49
2690,12
2691,49
2692,49
2693,49
2694,12
2695,49
2696,49
2697,49
2698,8
2699,8
2700,50
2701,50
2702,50
2703,50
2704,50
2705,50
2706,50
2707,50
2708,50
2709,50
2710,50
2711,50
2712,50
2713,50
2714,50
2715,50
2716,50
2717,40
2718,40
2719,40
2720,40
2721,59
2722,40
2723,40
2724,40
2725,40
2726,40
2727,40
2728,40
2729,40
2730,40
2731,40
2732,40
2733,39
2734,33
2735,33
2736,33
2737,37
2738,8
2739,48
2740,3
2741,3
2742,3
2743,3
2744,3
2745,3
2746,3
2747,3
2748,3
2749,3
2750,3
2751,50
2752,50
2753,41
2754,41
2755,11
2756,11
2757,11
2758,11
2759,11
2760,11
2761,11
2762,11
2763,11
2764,11
2765,11
2766,11
2767,11
2768,11
2769,11
2770,11
2771,11
2772,11
2773,11
2774,11
2775,60
2776,60
2777,60
2778,60
2779,15
2780,15
2781,15
2782,15
2783,15
2784,49
2785,49
2786,49
2787,49
2788,49
2789,49
2790,49
2791,49
2792,49
2793,49
2794,49
2795,49
2796,49
2797,49
2798,49
2799,49
2800,49
2801,49
2802,49
2803,46
2804,46
2805,48
2806,48
2807,48
2808,48
2809,48
2810,48
2811,48
2812,48
2813,48
2814,48
2815,48
2816,48
2817,48
2818,48
2819,48
2820,4
2821,4
2822,4
2823,4
2824,4
2825,4
2826,4
2827,6
2828,7
2829,35
2830,7
2831,35
2832,35
2833,35
2834,35
2835,7
2836,35
2837,7
2838,35
2839,7
2840,34
2841,34
2842,34
2843,34
2844,34
2845,34
2846,34
2847,34
2848,34
2849,33
2850,33
2851,33
2852,33
2853,33
2854,32
2855,54
2856,54
2857,54
2858,54
2859,54
2860,54
2861,54
2862,18
2863,18
2864,18
2865,18
2866,18
2867,18
2868,18
2869,18
2870,18
2871,18
2872,18
2873,18
2874,18
2875,18
2876,18
2877,18
2878,33
2879,33
2880,34
2881,33
2882,33
2883,33
2884,33
2885,33
2886,33
2887,33
2888,33
2889,33
2890,33
2891,33
2892,33
2893,33
2894,33
2895,33
2896,33
2897,33
2898,33
2899,33
2900,43
2901,43
2902,57
2903,57
2904,57
2905,57
2906,57
2907,57
2908,57
2909,57
2910,57
2911,57
2912,59
2913,60
2914,57
2915,57
2916,42
2917,42
2918,42
2919,42
2920,42
2921,42
2922,53
2923,55
2924,55
2925,55
2926,55
2927,55
2928,53
2929,55
2930,55
2931,55
2932,55
2933,55
2934,55
2935,53
2936,55
2937,55
2938,55
2939,55
2940,55
2941,55
2942,55
2943,53
2944,55
2945,55
2946,55
2947,55
2948,55
2949,55
2950,55
2951,55
2952,53
2953,53
2954,55
2955,55
2956,55
2957,53
2958,55
2959,55
2960,55
2961,53
2962,55
2963,55
2964,55
2965,55
2966,55
2967,55
2968,55
2969,55
2970,53
2971,53
2972,55
2973,55
2974,55
2975,55
2976,55
2977,53
2978,55
2979,55
2980,53
2981,55
2982,55
2983,55
2984,40
2985,40
2986,40
2987,40
2988,40
2989,40
2990,40
2991,40
2992,40
2993,40
2994,40
2995,40
2996,32
2997,13
2998,13
2999,10
