"zip","NPI","index","order","city","state"
26726,"1023001955",1,18015,"Keyser","WV"
21550,"1033103411",2,18002,"Oakland","MD"
26726,"1134120231",3,18012,"Keyser","WV"
21550,"1285627604",4,18003,"Oakland","MD"
26757,"1376535351",5,18031,"Romney","WV"
26726,"1407858335",6,18013,"Keyser","WV"
21502,"1528060928",7,18008,"Cumberland","MD"
26726,"1639124282",8,18016,"Keyser","WV"
23502,"1861589897",9,33686,"Norfolk","VA"
45750,"1063627727",10,16121,"Marietta","OH"
45750,"1104813922",11,16137,"Marietta","OH"
26105,"1427051390",12,16074,"Vienna","WV"
45750,"1467685198",13,16124,"Marietta","OH"
26354,"1518063320",14,17951,"Grafton","WV"
26101,"1780672519",15,16080,"Parkersburg","WV"
26351,"1790781003",16,17956,"Glenville","WV"
26351,"1902066889",17,17967,"Glenville","WV"
45750,"1962635235",18,16128,"Marietta","OH"
21727,"1003809336",19,24156,"Emmitsburg","MD"
26506,"1003013582",20,17986,"Morgantown","WV"
26506,"1144338195",21,17988,"Morgantown","WV"
26506,"1245344506",22,17978,"Morgantown","WV"
26506,"1396857819",23,17980,"Morgantown","WV"
26506,"1477870764",24,17975,"Morgantown","WV"
26506,"1528170065",25,17990,"Morgantown","WV"
26506,"1548252281",26,17985,"Morgantown","WV"
26506,"1588776025",27,17989,"Morgantown","WV"
26506,"1639272560",28,17973,"Morgantown","WV"
26506,"1679656417",29,17970,"Morgantown","WV"
26506,"1780796607",30,17994,"Morgantown","WV"
26506,"1790781508",31,17979,"Morgantown","WV"
26506,"1831351436",32,17981,"Morgantown","WV"
26506,"1942493812",33,17976,"Morgantown","WV"
26506,"1962677427",34,17977,"Morgantown","WV"
26506,"1629152202",35,17972,"Morgantown","WV"
26506,"1669555488",36,17971,"Morgantown","WV"
26506,"1932305232",37,17974,"Morgantown","WV"
25801,"1700979812",38,17512,"Beckley","WV"
26651,"1770683203",39,17470,"Summersville","WV"
22801,"1568432706",40,18021,"Harrisonburg","VA"
45750,"1144298639",41,16134,"Marietta","OH"
22630,"1316090178",42,33187,"Front Royal","VA"
25401,"1467686386",43,18037,"Martinsburg","WV"
23502,"1962662478",44,33722,"Norfolk","VA"
26301,"1134225832",45,17885,"Clarksburg","WV"
26554,"1316037146",46,17849,"Fairmont","WV"
25702,"1396985644",47,17609,"Huntington","WV"
25301,"1558500447",48,17889,"Charleston","WV"
26330,"1598746562",49,17897,"Bridgeport","WV"
26330,"1750478269",50,17905,"Bridgeport","WV"
26330,"1821197484",51,17886,"Bridgeport","WV"
26506,"1053502245",52,17987,"Morgantown","WV"
26506,"1316050073",53,17984,"Morgantown","WV"
26506,"1558639575",54,17991,"Morgantown","WV"
25708,"1982657334",55,17862,"Huntington","WV"
26201,"1033351234",56,17936,"Buckhannon","WV"
26201,"1407177702",57,17920,"Buckhannon","WV"
26201,"1578524195",58,17921,"Buckhannon","WV"
26301,"1073546610",59,17901,"Clarksburg","WV"
26554,"1083656896",60,17844,"Fairmont","WV"
26452,"1124349493",61,17952,"Weston","WV"
26301,"1174621809",62,17894,"Clarksburg","WV"
26330,"1174794069",63,17916,"Bridgeport","WV"
26301,"1205933538",64,17904,"Clarksburg","WV"
26354,"1265539084",65,17914,"Grafton","WV"
26301,"1366540106",66,17892,"Clarksburg","WV"
54961,"1417966268",67,17846,"New London","WI"
26452,"1467458778",68,17955,"Weston","WV"
26301,"1598822207",69,17896,"Clarksburg","WV"
26354,"1891892626",70,17915,"Grafton","WV"
26582,"1316907165",71,17850,"Mannington","WV"
26431,"1871690115",72,17895,"Shinnston","WV"
26416,"1003803891",73,17902,"Philippi","WV"
26416,"1013238369",74,17882,"Philippi","WV"
26426,"1659537363",75,17887,"Salem","WV"
26416,"1730151010",76,17879,"Philippi","WV"
26330,"1740275676",77,17899,"Bridgeport","WV"
26416,"1770526139",78,17906,"Philippi","WV"
15321,"1801865001",79,23532,"Cecil","PA"
22191,"1609071661",80,799,"Woodbridge","VA"
23502,"1023133469",81,18032,"Norfolk","VA"
25401,"1033386834",82,18042,"Martinsburg","WV"
22835,"1164494449",83,18027,"Luray","VA"
22601,"1245451178",84,18029,"Winchester","VA"
25401,"1316144033",85,18044,"Martinsburg","WV"
25401,"1417123787",86,18043,"Martinsburg","WV"
25309,"1427362383",87,18038,"Charleston","WV"
25401,"1457319048",88,18046,"Martinsburg","WV"
25401,"1497076814",89,18054,"Martinsburg","WV"
22601,"1821077199",90,18030,"Winchester","VA"
26836,"1831163500",91,18017,"Moorefield","WV"
22835,"1902841539",92,18028,"Luray","VA"
26814,"1649485350",93,18022,"Riverton","WV"
15552,"1295737518",94,23441,"Meyersdale","PA"
15501,"1336458249",95,23447,"Somerset","PA"
15552,"1730180860",96,23440,"Meyersdale","PA"
15552,"1912908047",97,23442,"Meyersdale","PA"
26038,"1639164684",98,35202,"Glen Dale","WV"
25801,"1245276955",99,17513,"Beckley","WV"
26562,"1457565558",100,17859,"Burton","WV"
26501,"1568433571",101,17848,"Morgantown","WV"
25309,"1982651659",102,17911,"Charleston","WV"
45750,"1508861899",103,17676,"Marietta","OH"
43953,"1336146448",104,24538,"Steubenville","OH"
26038,"1538261193",105,35200,"Glen Dale","WV"
26038,"1801882303",106,35201,"Glen Dale","WV"
26807,"1245204015",107,18023,"Franklin","WV"
26807,"1760466619",108,18025,"Franklin","WV"
26651,"1124002043",109,17471,"Summersville","WV"
26525,"1083666598",110,17865,"Bruceton Mills","WV"
26537,"1265478341",111,17861,"Kingwood","WV"
26554,"1285808048",112,17845,"Fairmont","WV"
26501,"1316917966",113,17852,"Morgantown","WV"
26501,"1366412926",114,17854,"Morgantown","WV"
15338,"1396752861",115,17860,"Greensboro","PA"
26501,"1437174851",116,17857,"Morgantown","WV"
26501,"1508969429",117,17856,"Morgantown","WV"
26521,"1528024288",118,17964,"Blacksville","WV"
26501,"1588635593",119,17842,"Morgantown","WV"
26537,"1598751687",120,17855,"Kingwood","WV"
26505,"1659319887",121,17851,"Morgantown","WV"
26506,"1801829593",122,17996,"Morgantown","WV"
26501,"1821068453",123,17843,"Morgantown","WV"
26554,"1851345409",124,17847,"Fairmont","WV"
26506,"1083672307",125,18018,"Morgantown","WV"
26624,"1780741066",126,17387,"Gassaway","WV"
26301,"1043262942",127,17918,"Clarksburg","WV"
26330,"1134396484",128,17888,"Bridgeport","WV"
26241,"1164684346",129,17908,"Elkins","WV"
26241,"1225214240",130,17873,"Elkins","WV"
26330,"1568498277",131,17891,"Bridgeport","WV"
26250,"1700808177",132,17872,"Belington","WV"
26330,"1851374987",133,17890,"Bridgeport","WV"
26330,"1982866166",134,17898,"Bridgeport","WV"
32164,"1104895473",135,29228,"Palm Coast","FL"
26506,"1003928409",136,17995,"Morgantown","WV"
15370,"1124015367",137,23536,"Waynesburg","PA"
26506,"1639275332",138,17983,"Morgantown","WV"
26506,"1881795490",139,17993,"Morgantown","WV"
21550,"1154588051",140,18007,"Oakland","MD"
21550,"1184646341",141,18006,"Oakland","MD"
21550,"1194727487",142,18004,"Oakland","MD"
21550,"1528094539",143,18009,"Oakland","MD"
26764,"1568411858",144,18019,"Terra Alta","WV"
26716,"1578549879",145,18010,"Eglon","WV"
21550,"1790704914",146,18005,"Oakland","MD"
21550,"1992732028",147,18011,"Oakland","MD"
26241,"1376535096",148,17867,"Elkins","WV"
23502,"1891760138",149,33695,"Norfolk","VA"
26814,"1104800051",150,18026,"Riverton","WV"
26506,"1013940709",151,18062,"Morgantown","WV"
26354,"1952470841",152,17940,"Grafton","WV"
25401,"1306887039",153,18058,"Martinsburg","WV"
15437,"1154385565",154,23379,"Farmington","PA"
26301,"1336308063",155,17930,"Clarksburg","WV"
26537,"1841235744",156,17853,"Kingwood","WV"
26847,"1386718484",157,18014,"Petersburg","WV"
26651,"1306835152",158,17475,"Summersville","WV"
26241,"1295726685",159,17875,"Elkins","WV"
26241,"1376641761",160,17870,"Elkins","WV"
26241,"1396737029",161,17871,"Elkins","WV"
26241,"1427030337",162,17874,"Elkins","WV"
26241,"1467433649",163,17868,"Elkins","WV"
26201,"1477750198",164,17876,"Buckhannon","WV"
26250,"1619905940",165,17877,"Belington","WV"
26241,"1740272475",166,17869,"Elkins","WV"
26201,"1043239817",167,17922,"Buckhannon","WV"
26554,"1043486145",168,17966,"Fairmont","WV"
26537,"1235336744",169,17858,"Kingwood","WV"
26330,"1376650838",170,17913,"Bridgeport","WV"
26330,"1386627743",171,17909,"Bridgeport","WV"
26301,"1396066692",172,17944,"Clarksburg","WV"
26241,"1457442709",173,17880,"Elkins","WV"
26506,"1588822951",174,17982,"Morgantown","WV"
26456,"1609047109",175,17961,"West Union","WV"
26452,"1689656175",176,17953,"Weston","WV"
26554,"1699775247",177,17950,"Fairmont","WV"
26506,"1760481931",178,17866,"Morgantown","WV"
26301,"1760581326",179,17900,"Clarksburg","WV"
26624,"1861598518",180,17389,"Gassaway","WV"
26554,"1871682559",181,17863,"Fairmont","WV"
26301,"1932201340",182,17910,"Clarksburg","WV"
26554,"1972733541",183,17864,"Fairmont","WV"
26506,"1720284540",184,17992,"Morgantown","WV"
25401,"1275844995",185,18047,"Martinsburg","WV"
25401,"1346367745",186,18045,"Martinsburg","WV"
25401,"1497927743",187,18052,"Martinsburg","WV"
25401,"1609837194",188,18051,"Martinsburg","WV"
25401,"1740225770",189,18049,"Martinsburg","WV"
25401,"1932169935",190,18048,"Martinsburg","WV"
26292,"1821082801",191,18020,"Thomas","WV"
15236,"1871711234",192,23937,"Pittsburgh","PA"
26624,"1750600896",193,17388,"Gassaway","WV"
25401,"1033179817",194,18050,"Martinsburg","WV"
25401,"1437113453",195,18057,"Martinsburg","WV"
25401,"1487613998",196,18055,"Martinsburg","WV"
25401,"1811216021",197,18053,"Martinsburg","WV"
25401,"1992764401",198,18059,"Martinsburg","WV"
48503,"1992955777",199,18060,"Flint","MI"
26452,"1497725352",200,17954,"Weston","WV"
25401,"1790786028",201,18061,"Martinsburg","WV"
25414,"1811082084",202,18056,"Charles Town","WV"
26287,"1073512224",203,18000,"Parsons","WV"
25401,"1073593885",204,18041,"Martinsburg","WV"
25411,"1811956311",205,18034,"Berkeley Springs","WV"
26288,"1588641518",206,17840,"Webster Springs","WV"
26601,"1215904362",207,17454,"Sutton","WV"
22630,"1750469334",208,18033,"Front Royal","VA"
26506,"1679685150",209,18064,"Morgantown","WV"
46404,"1629193321",210,12743,"Gary","IN"
25276,"1801898861",211,17925,"Spencer","WV"
26351,"1881628071",212,17968,"Glenville","WV"
37303,"1205882834",213,19125,"Athens","TN"
37303,"1558458257",214,19126,"Athens","TN"
25301,"1205000882",215,17345,"Charleston","WV"
25304,"1316928344",216,17344,"Charleston","WV"
25276,"1457450397",217,17927,"Spencer","WV"
25276,"1942483284",218,17926,"Spencer","WV"
45631,"1457419582",219,16170,"Gallipolis","OH"
26201,"1003093097",220,17929,"Buckhannon","WV"
26201,"1386873024",221,17962,"Buckhannon","WV"
26378,"1225266208",222,17919,"Jane Lew","WV"
26431,"1891972824",223,17939,"Shinnston","WV"
26416,"1962509281",224,17884,"Philippi","WV"
26505,"1659690386",225,18040,"Morgantown","WV"
25309,"1043273642",226,17917,"Charleston","WV"
26505,"1568455442",227,17963,"Morgantown","WV"
25550,"1003910670",228,16190,"Point Pleasant","WV"
26330,"1013220060",229,17941,"Bridgeport","WV"
26451,"1104809581",230,17948,"West Milford","WV"
25260,"1073654075",231,16195,"Mason","WV"
25550,"1295834810",232,16191,"Point Pleasant","WV"
25550,"1508897919",233,16193,"Point Pleasant","WV"
25550,"1851469480",234,16192,"Point Pleasant","WV"
15370,"1043265721",235,23537,"Waynesburg","PA"
15370,"1821092792",236,23538,"Waynesburg","PA"
46410,"1750356978",237,12682,"Merrillville","IN"
24924,"1215963806",238,17935,"Buckeye","WV"
26354,"1477653004",239,17947,"Grafton","WV"
26354,"1659366052",240,17949,"Grafton","WV"
26416,"1750602017",241,17969,"Philippi","WV"
26241,"1144327297",242,17881,"Elkins","WV"
26241,"1568560035",243,17878,"Elkins","WV"
26201,"1073553251",244,17931,"Buckhannon","WV"
26330,"1093825549",245,17912,"Bridgeport","WV"
26330,"1093929424",246,17932,"Bridgeport","WV"
26250,"1144483983",247,17883,"Belington","WV"
25309,"1154380012",248,17448,"Charleston","WV"
26291,"1164418737",249,17945,"Slatyfork","WV"
26554,"1194035188",250,17942,"Fairmont","WV"
24954,"1275769275",251,17943,"Marlinton","WV"
26201,"1306868559",252,17924,"Buckhannon","WV"
26582,"1316117815",253,17965,"Mannington","WV"
26351,"1366479297",254,17959,"Glenville","WV"
26582,"1366555179",255,17946,"Mannington","WV"
26378,"1407802218",256,17960,"Jane Lew","WV"
24924,"1417952565",257,17933,"Buckeye","WV"
26385,"1548359193",258,17907,"Lost Creek","WV"
24924,"1578716247",259,17934,"Buckeye","WV"
25276,"1598769424",260,17928,"Spencer","WV"
26301,"1649370388",261,17893,"Clarksburg","WV"
26554,"1659394922",262,17937,"Fairmont","WV"
26301,"1679672232",263,17903,"Clarksburg","WV"
26201,"1770523466",264,17923,"Buckhannon","WV"
26201,"1780624346",265,17997,"Buckhannon","WV"
26452,"1922212117",266,17957,"Weston","WV"
24991,"1942204565",267,17503,"Williamsburg","WV"
24924,"1952563066",268,17504,"Buckeye","WV"
16214,"1972619351",269,18001,"Clarion","PA"
25309,"1992904973",270,17938,"Charleston","WV"
47203,"1093766107",271,18423,"Columbus","IN"
26651,"1609863265",272,17473,"Summersville","WV"
26301,"1245335603",273,17998,"Clarksburg","WV"
24954,"1740263151",274,17506,"Marlinton","WV"
26425,"1932307063",275,18036,"Rowlesburg","WV"
26301,"1447436407",276,17999,"Clarksburg","WV"
48088,"1184814303",277,21294,"Warren","MI"
20774,"1437446960",278,18063,"Upper Marlboro","MD"
26501,"1225009525",279,18035,"Morgantown","WV"
20007,"1003807892",280,30470,"Washington","DC"
21901,"1588683619",281,25214,"North East","MD"
75251,"1790930899",282,18039,"Dallas","TX"
31794,"1063687382",283,31199,"Tifton","GA"
31794,"1578558805",284,31202,"Tifton","GA"
33990,"1174799084",285,30518,"Cape Coral","FL"
31794,"1154552990",286,28456,"Tifton","GA"
23185,"1235195637",287,33837,"Williamsburg","VA"
23505,"1407893811",288,33869,"Norfolk","VA"
23185,"1134374994",289,33868,"Williamsburg","VA"
19702,"1760473789",290,25205,"Newark","DE"
31794,"1962598458",291,31200,"Tifton","GA"
19718,"1831170703",292,25361,"Newark","DE"
21921,"1346262185",293,25342,"Elkton","MD"
21921,"1518904648",294,25345,"Elkton","MD"
21901,"1528084712",295,25344,"North East","MD"
21921,"1699794727",296,25343,"Elkton","MD"
21901,"1801003488",297,25348,"North East","MD"
19805,"1275556854",298,25355,"Wilmington","DE"
61081,"1114977063",299,12608,"Sterling","IL"
61081,"1245280155",300,12606,"Sterling","IL"
61081,"1447394465",301,12607,"Sterling","IL"
61081,"1699725549",302,12609,"Sterling","IL"
61081,"1861572869",303,12610,"Sterling","IL"
61270,"1952490062",304,12611,"Morrison","IL"
21921,"1578770004",305,25347,"Elkton","MD"
21921,"1740255728",306,25350,"Elkton","MD"
21913,"1568410603",307,25360,"Cecilton","MD"
19718,"1730282666",308,25352,"Newark","DE"
23185,"1437332780",309,33835,"Williamsburg","VA"
23185,"1699903724",310,33870,"Williamsburg","VA"
21014,"1083714653",311,25356,"Bel Air","MD"
21911,"1659367829",312,25354,"Rising Sun","MD"
21921,"1114940798",313,25349,"Elkton","MD"
21911,"1508818162",314,25359,"Rising Sun","MD"
21921,"1215107693",315,25353,"Elkton","MD"
21921,"1316904121",316,25357,"Elkton","MD"
21921,"1326068727",317,25346,"Elkton","MD"
21921,"1639136104",318,25358,"Elkton","MD"
21921,"1710943956",319,25351,"Elkton","MD"
21795,"1417901752",320,24312,"Williamsport","MD"
47331,"1548421985",321,15736,"Connersville","IN"
32250,"1063437861",322,29483,"Jacksonville Beach","FL"
32216,"1083603245",323,29422,"Jacksonville","FL"
33607,"1104090141",324,29471,"Tampa","FL"
33709,"1124044672",325,29472,"Saint Petersburg","FL"
32068,"1376569350",326,29436,"Middleburg","FL"
32073,"1386617082",327,29490,"Orange Park","FL"
32216,"1437355302",328,29478,"Jacksonville","FL"
32218,"1518929124",329,29552,"Jacksonville","FL"
32258,"1598741118",330,29342,"Jacksonville","FL"
32216,"1649275488",331,29493,"Jacksonville","FL"
32250,"1659343796",332,29428,"Jacksonville Beach","FL"
32218,"1669471033",333,29469,"Jacksonville","FL"
32250,"1801888607",334,29475,"Jacksonville Beach","FL"
32250,"1821013459",335,29484,"Jacksonville Beach","FL"
32250,"1912926700",336,29488,"Jacksonville Beach","FL"
32218,"1952503369",337,29474,"Jacksonville","FL"
32068,"1992719702",338,29477,"Middleburg","FL"
15834,"1568546646",339,23890,"Emporium","PA"
56001,"1689803405",340,7220,"Mankato","MN"
28328,"1982775037",341,32453,"Clinton","NC"
71603,"1568499986",342,26226,"Pine Bluff","AR"
24210,"1083874317",343,19330,"Abingdon","VA"
32086,"1063466845",344,29257,"Saint Augustine","FL"
32080,"1669482188",345,29258,"St. Augustine","FL"
32086,"1164489845",346,29259,"Saint Augustine","FL"
46038,"1811074321",347,14511,"Fishers","IN"
46131,"1932205945",348,14512,"Franklin","IN"
24501,"1033193354",349,33412,"Lynchburg","VA"
24501,"1073597027",350,33406,"Lynchburg","VA"
24501,"1184887135",351,33417,"Lynchburg","VA"
24501,"1215911623",352,33409,"Lynchburg","VA"
24501,"1225203698",353,33420,"Lynchburg","VA"
24501,"1326171729",354,33433,"Lynchburg","VA"
24501,"1487651832",355,33413,"Lynchburg","VA"
24501,"1558359349",356,33415,"Lynchburg","VA"
24501,"1619959764",357,33408,"Lynchburg","VA"
24501,"1649261082",358,33407,"Lynchburg","VA"
24501,"1659547339",359,33427,"Lynchburg","VA"
24501,"1689995276",360,33421,"Lynchburg","VA"
24501,"1699727339",361,33423,"Lynchburg","VA"
24501,"1699746750",362,33414,"Lynchburg","VA"
24501,"1710988498",363,33422,"Lynchburg","VA"
24501,"1780668095",364,33411,"Lynchburg","VA"
24501,"1790913721",365,33418,"Lynchburg","VA"
24501,"1811971120",366,33419,"Lynchburg","VA"
24501,"1881677565",367,33416,"Lynchburg","VA"
24501,"1902935307",368,33410,"Lynchburg","VA"
32136,"1760595821",369,29270,"Flagler Beach","FL"
17764,"1124003157",370,11654,"Renovo","PA"
32177,"1295704286",371,31086,"Palatka","FL"
32177,"1629040043",372,31083,"Palatka","FL"
32177,"1932171337",373,31085,"Palatka","FL"
32177,"1063525350",374,31087,"Palatka","FL"
32216,"1306003025",375,29280,"Jacksonville","FL"
32086,"1851463731",376,29272,"Saint Augustine","FL"
32216,"1902023716",377,29267,"Jacksonville","FL"
32177,"1902899958",378,31084,"Palatka","FL"
32204,"1962464461",379,29466,"Jacksonville","FL"
24019,"1548261357",380,4689,"Roanoke","VA"
32073,"1720181910",381,29604,"Orange Park","FL"
15767,"1003000407",382,23910,"Punxsutawney","PA"
15767,"1083601595",383,23912,"Punxsutawney","PA"
15767,"1093791246",384,23913,"Punxsutawney","PA"
15801,"1639394034",385,23904,"Du Bois","PA"
16214,"1669441127",386,11763,"Clarion","PA"
15931,"1720240112",387,23438,"Ebensburg","PA"
15801,"1740239540",388,23900,"Du Bois","PA"
15825,"1740373729",389,23911,"Brookville","PA"
15801,"1780614511",390,23901,"Du Bois","PA"
15801,"1982990115",391,23906,"Du Bois","PA"
13031,"1366425530",392,22123,"Camillus","NY"
16142,"1194766162",393,23958,"New Wilmington","PA"
16148,"1215990585",394,23954,"Hermitage","PA"
16146,"1295747897",395,23953,"Sharon","PA"
15312,"1326030800",396,23534,"Avella","PA"
16146,"1417909243",397,23951,"Sharon","PA"
43215,"1447320247",398,23944,"Columbus","OH"
16146,"1467419689",399,23955,"Sharon","PA"
15106,"1548227762",400,23429,"Carnegie","PA"
16148,"1558324814",401,23952,"Hermitage","PA"
15212,"1588827828",402,23940,"Pittsburgh","PA"
15224,"1598865503",403,23941,"Pittsburgh","PA"
15243,"1639221823",404,23427,"Pittsburgh","PA"
19143,"1689836769",405,23539,"Philadelphia","PA"
15212,"1700025004",406,23942,"Pittsburgh","PA"
15221,"1801853379",407,23943,"Pittsburgh","PA"
15222,"1942278387",408,24530,"Pittsburgh","PA"
13413,"1205033834",409,21805,"New Hartford","NY"
12204,"1437311289",410,22290,"Albany","NY"
13413,"1609072115",411,21804,"New Hartford","NY"
13413,"1881847598",412,21806,"New Hartford","NY"
13413,"1922080795",413,21813,"New Hartford","NY"
18015,"1174759906",414,22979,"Bethlehem","PA"
18015,"1427252527",415,22980,"Bethlehem","PA"
17325,"1053312520",416,24162,"Gettysburg","PA"
17325,"1063412104",417,24146,"Gettysburg","PA"
17325,"1194726653",418,24152,"Gettysburg","PA"
17325,"1497755516",419,24150,"Gettysburg","PA"
17403,"1750407854",420,24149,"York","PA"
17403,"1841290962",421,24147,"York","PA"
19096,"1124091012",422,25148,"Wynnewood","PA"
18103,"1679795280",423,23103,"Allentown","PA"
17901,"1033202502",424,23256,"Pottsville","PA"
17901,"1114005089",425,23252,"Pottsville","PA"
17901,"1154512762",426,23251,"Pottsville","PA"
17901,"1184682023",427,23249,"Pottsville","PA"
17901,"1235215567",428,23257,"Pottsville","PA"
19601,"1346487204",429,23255,"Reading","PA"
17901,"1427163708",430,23250,"Pottsville","PA"
17402,"1497775100",431,23265,"York","PA"
17901,"1760453831",432,23748,"Pottsville","PA"
19611,"1780911586",433,23260,"Reading","PA"
17901,"1801024831",434,23253,"Pottsville","PA"
18104,"1831152578",435,23259,"Allentown","PA"
17901,"1912998774",436,23254,"Pottsville","PA"
15642,"1144228453",437,24527,"Irwin","PA"
15237,"1740254309",438,23933,"Pittsburgh","PA"
15022,"1427021674",439,23384,"Charleroi","PA"
15222,"1770574139",440,23938,"Pittsburgh","PA"
19072,"1427005735",441,23305,"Narberth","PA"
13905,"1114059185",442,22377,"Binghamton","NY"
13827,"1124098785",443,22399,"Owego","NY"
10462,"1154306330",444,22375,"Bronx","NY"
14424,"1245548114",445,22387,"Canandaigua","NY"
12180,"1386734713",446,22315,"Troy","NY"
10924,"1427382399",447,22912,"Goshen","NY"
12180,"1528021318",448,22316,"Troy","NY"
99352,"1689993297",449,22379,"Richland","WA"
14424,"1902114846",450,22376,"Canandaigua","NY"
17815,"1154313450",451,23734,"Bloomsburg","PA"
17822,"1164486999",452,23712,"Danville","PA"
18603,"1285724203",453,23702,"Berwick","PA"
18407,"1386619120",454,23725,"Carbondale","PA"
17822,"1396719373",455,23703,"Danville","PA"
17822,"1518920420",456,23840,"Danville","PA"
17842,"1548209752",457,23689,"Middleburg","PA"
17822,"1598757205",458,23714,"Danville","PA"
17842,"1619911765",459,23829,"Middleburg","PA"
17822,"1669468997",460,23737,"Danville","PA"
17822,"1699749861",461,23811,"Danville","PA"
17842,"1710932769",462,23664,"Middleburg","PA"
17822,"1730140633",463,23715,"Danville","PA"
17815,"1841474608",464,23727,"Bloomsburg","PA"
16023,"1285620906",465,23919,"Cabot","PA"
24901,"1306085972",466,17497,"Lewisburg","WV"
15224,"1841264488",467,23916,"Pittsburgh","PA"
15224,"1962485573",468,23918,"Pittsburgh","PA"
18045,"1053327106",469,23055,"Easton","PA"
18015,"1669583514",470,23106,"Bethlehem","PA"
18104,"1710937974",471,23107,"Allentown","PA"
15801,"1255347852",472,23908,"Du Bois","PA"
15009,"1083838916",473,23966,"Beaver","PA"
18634,"1598778938",474,23578,"Nanticoke","PA"
18634,"1841283249",475,23569,"Nanticoke","PA"
19122,"1962441683",476,25149,"Philadelphia","PA"
10467,"1689839979",477,22804,"Bronx","NY"
16001,"1265471742",478,23924,"Butler","PA"
16001,"1457575367",479,23925,"Butler","PA"
16001,"1902020860",480,23922,"Butler","PA"
16001,"1902833320",481,23923,"Butler","PA"
17331,"1225002801",482,24118,"Hanover","PA"
17403,"1396968038",483,23982,"York","PA"
17362,"1538268354",484,24134,"Spring Grove","PA"
17046,"1700192275",485,24357,"Lebanon","PA"
19072,"1629015680",486,23307,"Narberth","PA"
19072,"1639116650",487,23306,"Narberth","PA"
17822,"1902097512",488,23606,"Danville","PA"
13031,"1811959935",489,22127,"Camillus","NY"
14203,"1104819200",490,21828,"Buffalo","NY"
18623,"1134103666",491,23809,"Laceyville","PA"
19403,"1003836768",492,23316,"Norristown","PA"
19010,"1881763613",493,23317,"Bryn Mawr","PA"
18015,"1538354261",494,22981,"Bethlehem","PA"
18020,"1831202654",495,22982,"Bethlehem","PA"
16507,"1164599155",496,11600,"Erie","PA"
16335,"1265435689",497,11765,"Meadville","PA"
16407,"1790708493",498,11649,"Corry","PA"
17842,"1871559393",499,24274,"Middleburg","PA"
25276,"1124209994",500,24182,"Spencer","WV"
17055,"1235272899",501,24180,"Mechanicsburg","PA"
17013,"1245221688",502,24255,"Carlisle","PA"
17033,"1255391157",503,24266,"Hershey","PA"
17104,"1255439915",504,24183,"Harrisburg","PA"
17065,"1346240710",505,24243,"Mount Holly Springs","PA"
17011,"1366435232",506,24218,"Camp Hill","PA"
17601,"1366485864",507,24222,"Lancaster","PA"
17104,"1386604353",508,24267,"Harrisburg","PA"
17104,"1396706131",509,24200,"Harrisburg","PA"
17257,"1518007020",510,24333,"Shippensburg","PA"
17403,"1518257856",511,24198,"York","PA"
17543,"1568697258",512,24607,"Lititz","PA"
19143,"1578719837",513,24779,"Philadelphia","PA"
17015,"1609816586",514,24244,"South Londonderry","PA"
17011,"1609874577",515,24177,"Camp Hill","PA"
17241,"1629043666",516,24240,"Newville","PA"
17104,"1669408035",517,24184,"Harrisburg","PA"
17090,"1669482527",518,24190,"Shermans Dale","PA"
17241,"1689649626",519,24242,"Newville","PA"
17070,"1740275304",520,24181,"New Cumberland","PA"
17011,"1750348827",521,24195,"Camp Hill","PA"
17241,"1790750735",522,24241,"Newville","PA"
17011,"1881687721",523,24178,"Camp Hill","PA"
17241,"1891925384",524,24246,"Newville","PA"
17104,"1902865314",525,24268,"Harrisburg","PA"
17065,"1912907387",526,24249,"Mount Holly Springs","PA"
17104,"1932160306",527,24211,"Harrisburg","PA"
17402,"1932194644",528,24179,"York","PA"
17104,"1942480553",529,24185,"Harrisburg","PA"
17268,"1073781621",530,24332,"Waynesboro","PA"
17822,"1124083506",531,23848,"Danville","PA"
17822,"1215145941",532,23850,"Danville","PA"
15224,"1740475482",533,24546,"Pittsburgh","PA"
18104,"1144257494",534,23140,"Allentown","PA"
12010,"1265480073",535,22293,"Amsterdam","NY"
12010,"1629385315",536,22288,"Amsterdam","NY"
12010,"1770689986",537,22289,"Amsterdam","NY"
12010,"1821056433",538,22300,"Amsterdam","NY"
12308,"1861437956",539,22301,"Schenectady","NY"
12308,"1558673137",540,22348,"Schenectady","NY"
13501,"1003807041",541,21801,"Utica","NY"
13413,"1023008984",542,21812,"New Hartford","NY"
13501,"1366432213",543,21800,"Utica","NY"
13501,"1629238886",544,21807,"Utica","NY"
13501,"1851597470",545,21794,"Utica","NY"
12043,"1871646455",546,21782,"Cobleskill","NY"
44003,"1811992613",547,16944,"Andover","OH"
15931,"1578562344",548,23439,"Ebensburg","PA"
13031,"1073598660",549,22120,"Camillus","NY"
13215,"1104805167",550,22124,"Syracuse","NY"
14744,"1538130075",551,22138,"Houghton","NY"
13031,"1609851443",552,22128,"Camillus","NY"
13215,"1891727186",553,22125,"Syracuse","NY"
13031,"1932184397",554,22122,"Camillus","NY"
17901,"1306089222",555,23745,"Pottsville","PA"
17026,"1477513711",556,24347,"Fredericksburg","PA"
18104,"1417952961",557,23563,"Allentown","PA"
19612,"1841259660",558,23263,"Reading","PA"
19401,"1265548648",559,23309,"Norristown","PA"
19401,"1487668174",560,23310,"Norristown","PA"
19137,"1528007176",561,23336,"Philadelphia","PA"
